location_id,weekday_num,weekday,hour_day,average_count,median_count,sample_size
161,7,Sunday,14,596.69,307.5,52
161,7,Sunday,15,530.25,366.5,52
161,7,Sunday,16,721.98,355.5,52
161,7,Sunday,17,591.46,302.5,52
161,7,Sunday,18,786.85,294,52
161,7,Sunday,19,355.4,99.5,52
161,7,Sunday,20,248.71,59,51
161,7,Sunday,21,243.86,27,50
161,7,Sunday,22,435.48,27,50
161,7,Sunday,23,448.06,14,49
162,1,Monday,0,98.9,89,52
162,1,Monday,1,68.4,64,52
162,1,Monday,2,45.92,40.5,52
162,1,Monday,3,32.38,29.5,52
162,1,Monday,4,28.4,26,52
162,1,Monday,5,30.5,29,52
162,1,Monday,6,70.52,69,52
162,1,Monday,7,157.98,161,52
162,1,Monday,8,311.52,317.5,52
162,1,Monday,9,352.15,353.5,52
162,1,Monday,10,487.4,484.5,52
162,1,Monday,11,587.6,583.5,52
162,1,Monday,12,899.12,922,52
162,1,Monday,13,834.33,845,52
162,1,Monday,14,656.67,669.5,52
162,1,Monday,15,605.27,611,52
162,1,Monday,16,548.25,579,52
162,1,Monday,17,583.1,595.5,52
162,1,Monday,18,540.63,517.5,52
162,1,Monday,19,468.56,459.5,52
162,1,Monday,20,375.9,366.5,52
162,1,Monday,21,295.79,282,52
162,1,Monday,22,207.37,205,52
162,1,Monday,23,135.37,128.5,52
162,2,Tuesday,0,88.15,87.5,52
162,2,Tuesday,1,57.9,55.5,52
162,2,Tuesday,2,39.96,41,52
162,2,Tuesday,3,30.44,28.5,52
162,2,Tuesday,4,27.37,27,52
162,2,Tuesday,5,38.71,38.5,52
162,2,Tuesday,6,104.02,101,52
162,2,Tuesday,7,224.31,219.5,52
162,2,Tuesday,8,455.92,450.5,52
162,2,Tuesday,9,513.31,495,52
162,2,Tuesday,10,754.92,714.5,52
162,2,Tuesday,11,1002.44,973.5,52
162,2,Tuesday,12,1447.73,1453.5,52
162,2,Tuesday,13,1405.06,1405,52
162,2,Tuesday,14,1117.4,1121,52
162,2,Tuesday,15,870.83,876.5,52
162,2,Tuesday,16,645.96,661.5,52
162,2,Tuesday,17,671.37,675,52
162,2,Tuesday,18,607.5,601.5,52
162,2,Tuesday,19,513.21,503,52
162,2,Tuesday,20,414.06,413,52
162,2,Tuesday,21,329.08,322,52
162,2,Tuesday,22,226.4,229,52
162,2,Tuesday,23,145.38,139.5,52
162,3,Wednesday,0,94,91.5,52
162,3,Wednesday,1,65.58,63,52
162,3,Wednesday,2,40.35,38,52
162,3,Wednesday,3,28.48,28.5,52
162,3,Wednesday,4,24.98,24.5,52
162,3,Wednesday,5,29.75,27.5,52
162,3,Wednesday,6,94.25,94,52
162,3,Wednesday,7,197.83,193,52
162,3,Wednesday,8,381.44,372.5,52
162,3,Wednesday,9,385.79,372,52
162,3,Wednesday,10,534.1,535.5,52
162,3,Wednesday,11,674.04,660.5,52
162,3,Wednesday,12,1030.85,1030.5,52
162,3,Wednesday,13,982.92,945,52
162,3,Wednesday,14,754.92,731,52
162,3,Wednesday,15,695.44,691,52
162,3,Wednesday,16,696.44,677.5,52
162,3,Wednesday,17,883.4,887.5,52
162,3,Wednesday,18,985.65,956,52
162,3,Wednesday,19,978,995,52
162,3,Wednesday,20,808.1,808,52
162,3,Wednesday,21,585.08,602,52
162,3,Wednesday,22,328.83,330,52
162,3,Wednesday,23,170.27,170.5,52
162,4,Thursday,0,105.9,99,52
162,4,Thursday,1,73.62,62,52
162,4,Thursday,2,44.52,38.5,52
162,4,Thursday,3,34.5,27.5,52
162,4,Thursday,4,28.69,27,52
162,4,Thursday,5,43.1,42,52
162,4,Thursday,6,112.77,117,52
162,4,Thursday,7,229.06,230.5,52
162,4,Thursday,8,439.04,438.5,52
162,4,Thursday,9,514.82,525,51
162,4,Thursday,10,728.61,752,51
162,4,Thursday,11,969.96,978,51
162,4,Thursday,12,1402.49,1445,51
162,4,Thursday,13,1371.86,1415,51
162,4,Thursday,14,1077.31,1098,52
162,4,Thursday,15,848.52,866,52
162,4,Thursday,16,654.69,688,52
162,4,Thursday,17,701.77,720.5,52
162,4,Thursday,18,644.04,632,52
162,4,Thursday,19,547.31,531,52
162,4,Thursday,20,467.88,460,52
162,4,Thursday,21,396,390,52
162,4,Thursday,22,279.63,267,52
162,4,Thursday,23,188.63,185,52
162,5,Friday,0,113.53,109,53
162,5,Friday,1,79.94,77,53
162,5,Friday,2,47.81,45,53
162,5,Friday,3,37.87,36,53
162,5,Friday,4,32.23,32,53
162,5,Friday,5,42.02,41,53
162,5,Friday,6,113.66,109,53
162,5,Friday,7,213.87,210,53
162,5,Friday,8,424.26,423,53
162,5,Friday,9,529.57,522,53
162,5,Friday,10,765.68,769,53
162,5,Friday,11,1010.92,1014,53
162,5,Friday,12,1348.28,1375,53
162,5,Friday,13,1342.43,1379,53
162,5,Friday,14,1158.34,1184,53
162,5,Friday,15,945.49,971,53
162,5,Friday,16,703.47,702,53
162,5,Friday,17,696.3,696,53
162,5,Friday,18,679,669,53
162,5,Friday,19,624.32,614,53
162,5,Friday,20,568.36,553,53
162,5,Friday,21,490.89,488,53
162,5,Friday,22,372.23,371,53
162,5,Friday,23,264.19,261,53
162,6,Saturday,0,173.37,163.5,52
162,6,Saturday,1,116.31,115.5,52
162,6,Saturday,2,92.65,86.5,52
162,6,Saturday,3,69.13,68.5,52
162,6,Saturday,4,55.4,51,52
162,6,Saturday,5,52.52,53,52
162,6,Saturday,6,87.12,84,52
162,6,Saturday,7,186.37,187.5,52
162,6,Saturday,8,332.96,330,52
162,6,Saturday,9,611.25,623,52
162,6,Saturday,10,1020.69,1030,52
162,6,Saturday,11,1455.58,1487,52
162,6,Saturday,12,1715.98,1707.5,52
162,6,Saturday,13,1817.63,1842,52
162,6,Saturday,14,1715.5,1736,52
162,6,Saturday,15,1428.29,1468,52
162,6,Saturday,16,964.52,1002,52
162,6,Saturday,17,639.58,624,52
162,6,Saturday,18,627.92,618,52
162,6,Saturday,19,622.58,628,52
162,6,Saturday,20,525.92,517.5,52
162,6,Saturday,21,442.62,441,52
162,6,Saturday,22,322.63,322,52
162,6,Saturday,23,250.25,239,52
162,7,Sunday,0,176.04,170.5,52
162,7,Sunday,1,126.27,122,52
162,7,Sunday,2,95.27,91,51
162,7,Sunday,3,76.85,75,52
162,7,Sunday,4,61.04,59.5,52
162,7,Sunday,5,53.17,52.5,52
162,7,Sunday,6,69.87,70.5,52
162,7,Sunday,7,151.96,152.5,52
162,7,Sunday,8,288.83,285.5,52
162,7,Sunday,9,603.42,597.5,52
162,7,Sunday,10,988.33,998,52
162,7,Sunday,11,1402.9,1428,52
162,7,Sunday,12,1717.48,1736.5,52
162,7,Sunday,13,1847.06,1905.5,52
162,7,Sunday,14,1779.62,1783.5,52
162,7,Sunday,15,1469.77,1496,52
162,7,Sunday,16,924.13,943,52
162,7,Sunday,17,558.13,561.5,52
162,7,Sunday,18,509.02,499,52
162,7,Sunday,19,487.46,500.5,52
162,7,Sunday,20,403.19,405,52
162,7,Sunday,21,329.25,320.5,52
162,7,Sunday,22,240.73,236.5,52
162,7,Sunday,23,166.25,155,52
164,1,Monday,0,17.19,16,52
164,1,Monday,1,7.84,7,50
164,1,Monday,2,4.08,3.5,48
164,1,Monday,3,4.2,4,44
164,1,Monday,4,3.7,3,46
164,1,Monday,5,9.1,9,52
164,1,Monday,6,47.08,47,52
164,1,Monday,7,100.37,106.5,52
164,1,Monday,8,162.87,174,52
164,1,Monday,9,149.38,151.5,52
164,1,Monday,10,142.1,144.5,52
164,1,Monday,11,148.1,152,52
164,1,Monday,12,185.19,184.5,52
164,1,Monday,13,182.58,184.5,52
164,1,Monday,14,163.25,164.5,52
164,1,Monday,15,190.31,193.5,52
164,1,Monday,16,224.71,224.5,52
164,1,Monday,17,246.65,254.5,52
164,1,Monday,18,200.83,204,52
164,1,Monday,19,144.29,146,52
164,1,Monday,20,114.12,116,52
164,1,Monday,21,94.9,92,52
164,1,Monday,22,64.62,63,52
164,1,Monday,23,35.81,33.5,52
164,2,Tuesday,0,17,17,52
164,2,Tuesday,1,7.71,8,51
164,2,Tuesday,2,3.5,3,50
164,2,Tuesday,3,2.67,2,42
164,2,Tuesday,4,2.55,2,44
164,2,Tuesday,5,10.81,11,52
164,2,Tuesday,6,51.35,52,52
164,2,Tuesday,7,114.33,120,52
164,2,Tuesday,8,192.4,200.5,52
164,2,Tuesday,9,163.31,167.5,52
164,2,Tuesday,10,145.48,150.5,52
164,2,Tuesday,11,151.02,152.5,52
164,2,Tuesday,12,207.63,205.5,52
164,2,Tuesday,13,190.94,192,52
164,2,Tuesday,14,166.27,178,52
164,2,Tuesday,15,193.94,196.5,52
164,2,Tuesday,16,237.5,246,52
164,2,Tuesday,17,268.62,283,52
164,2,Tuesday,18,212.85,217,52
164,2,Tuesday,19,160.73,155.5,52
164,2,Tuesday,20,121.27,120.5,52
164,2,Tuesday,21,95.75,97,52
164,2,Tuesday,22,72.44,68.5,52
164,2,Tuesday,23,48.65,38,52
164,3,Wednesday,0,18.87,17,52
164,3,Wednesday,1,8.02,8,51
164,3,Wednesday,2,3.8,3,51
164,3,Wednesday,3,3.56,3,45
164,3,Wednesday,4,3.16,3,49
164,3,Wednesday,5,10.56,9,52
164,3,Wednesday,6,52.29,52.5,52
164,3,Wednesday,7,118.81,121.5,52
164,3,Wednesday,8,185,190,52
164,3,Wednesday,9,159.06,160.5,52
164,3,Wednesday,10,149.65,156,52
164,3,Wednesday,11,160.71,160.5,52
164,3,Wednesday,12,206.33,203.5,52
164,3,Wednesday,13,196.5,196.5,52
164,3,Wednesday,14,175.62,172.5,52
164,3,Wednesday,15,201.71,201,52
164,3,Wednesday,16,259.15,257,52
164,3,Wednesday,17,288.5,282,52
164,3,Wednesday,18,238.33,233,52
164,3,Wednesday,19,168.52,163,52
164,3,Wednesday,20,143.77,136,52
164,3,Wednesday,21,126.69,105.5,52
164,3,Wednesday,22,96,81,52
164,3,Wednesday,23,56.62,37,52
164,4,Thursday,0,41.81,17,52
164,4,Thursday,1,15.18,7,50
164,4,Thursday,2,6.88,4.5,48
164,4,Thursday,3,4.43,3,46
164,4,Thursday,4,3.2,3,44
164,4,Thursday,5,12.12,12,52
164,4,Thursday,6,48.15,49.5,52
164,4,Thursday,7,108.02,113,52
164,4,Thursday,8,197.46,198.5,52
164,4,Thursday,9,166.02,172,52
164,4,Thursday,10,156.46,159,52
164,4,Thursday,11,161.56,160,52
164,4,Thursday,12,215.19,220,52
164,4,Thursday,13,194.06,202,52
164,4,Thursday,14,175.69,177,52
164,4,Thursday,15,204.37,216,52
164,4,Thursday,16,242.94,250.5,52
164,4,Thursday,17,279.08,290,52
164,4,Thursday,18,232.92,231,52
164,4,Thursday,19,165.65,166.5,52
164,4,Thursday,20,129.12,130.5,52
164,4,Thursday,21,117.12,116,52
164,4,Thursday,22,103.12,92,52
164,4,Thursday,23,54.4,47,52
164,5,Friday,0,21.06,20.5,52
164,5,Friday,1,8.23,7.5,52
164,5,Friday,2,5.02,4,48
164,5,Friday,3,3.81,4,47
164,5,Friday,4,3.6,3,47
164,5,Friday,5,11.04,11,53
164,5,Friday,6,45.92,45,53
164,5,Friday,7,102.66,107,53
164,5,Friday,8,155.77,159,53
164,5,Friday,9,157.4,160,53
164,5,Friday,10,152.85,153,53
164,5,Friday,11,170.91,172,53
164,5,Friday,12,220.92,229,53
164,5,Friday,13,227.66,232,53
164,5,Friday,14,212.3,214,53
164,5,Friday,15,227.91,225,53
164,5,Friday,16,250.68,254,53
164,5,Friday,17,281.4,285,53
164,5,Friday,18,247.28,241,53
164,5,Friday,19,189.02,173,53
164,5,Friday,20,151.23,148,53
164,5,Friday,21,130.55,128,53
164,5,Friday,22,129.74,105,53
164,5,Friday,23,106.74,66,53
164,6,Saturday,0,34.35,33,52
164,6,Saturday,1,15.1,14,52
164,6,Saturday,2,8.6,8,50
164,6,Saturday,3,5.78,5,50
164,6,Saturday,4,5.04,5,48
164,6,Saturday,5,8.79,9,52
164,6,Saturday,6,21.1,21,52
164,6,Saturday,7,49.58,50.5,52
164,6,Saturday,8,67.88,67.5,52
164,6,Saturday,9,125.67,121,52
164,6,Saturday,10,164.65,164,52
164,6,Saturday,11,189.85,189,52
164,6,Saturday,12,201.94,204.5,52
164,6,Saturday,13,198.48,200,52
164,6,Saturday,14,198.67,210,52
164,6,Saturday,15,217.58,215.5,52
164,6,Saturday,16,240.04,235.5,52
164,6,Saturday,17,216.77,224.5,52
164,6,Saturday,18,203.65,195,52
164,6,Saturday,19,179.15,179,52
164,6,Saturday,20,134.62,132.5,52
164,6,Saturday,21,112.56,110,52
164,6,Saturday,22,133.21,99,52
164,6,Saturday,23,112.87,65.5,52
164,7,Sunday,0,32.9,33.5,52
164,7,Sunday,1,18.13,16.5,52
164,7,Sunday,2,8.31,7,51
164,7,Sunday,3,7.1,6,51
164,7,Sunday,4,6.43,5,51
164,7,Sunday,5,6.96,6,51
164,7,Sunday,6,18.33,16.5,52
164,7,Sunday,7,41.52,35,52
164,7,Sunday,8,67.9,65,52
164,7,Sunday,9,126.04,117.5,52
164,7,Sunday,10,175.17,165,52
164,7,Sunday,11,179.83,182.5,52
164,7,Sunday,12,184.73,179,52
164,7,Sunday,13,199.02,196.5,52
164,7,Sunday,14,195.25,180,52
164,7,Sunday,15,190.19,181,52
164,7,Sunday,16,216.46,211,52
164,7,Sunday,17,199.06,194,52
164,7,Sunday,18,198.17,182,52
164,7,Sunday,19,148.1,144.5,52
164,7,Sunday,20,99.29,97.5,52
164,7,Sunday,21,88.65,85.5,52
164,7,Sunday,22,69.04,62,52
164,7,Sunday,23,38.35,37.5,52
165,1,Monday,0,4.73,3.5,48
165,1,Monday,1,3.86,3,42
165,1,Monday,2,2.2,2,40
165,1,Monday,3,2.23,2,30
165,1,Monday,4,1.84,2,32
165,1,Monday,5,2.96,2,47
165,1,Monday,6,12.38,11.5,52
165,1,Monday,7,35.77,37,52
165,1,Monday,8,64.06,68,52
165,1,Monday,9,50,48,52
165,1,Monday,10,53.54,52,52
165,1,Monday,11,54.38,53,52
165,1,Monday,12,69.19,69,52
165,1,Monday,13,64.9,67,52
165,1,Monday,14,57.75,59.5,52
165,1,Monday,15,64.21,64,52
165,1,Monday,16,76,78,52
165,1,Monday,17,88.38,93,52
165,1,Monday,18,60.54,61,52
165,1,Monday,19,38.92,30.5,52
165,1,Monday,20,29.23,21,52
165,1,Monday,21,17.88,14,52
165,1,Monday,22,13,10,52
165,1,Monday,23,9.56,7.5,52
165,2,Tuesday,0,3.96,3,48
165,2,Tuesday,1,3.28,3,39
165,2,Tuesday,2,2.72,2,39
165,2,Tuesday,3,1.9,2,29
165,2,Tuesday,4,1.79,2,28
165,2,Tuesday,5,2.95,2,44
165,2,Tuesday,6,12.21,13,52
165,2,Tuesday,7,39.98,41,52
165,2,Tuesday,8,73.06,74.5,52
165,2,Tuesday,9,53.62,51.5,52
165,2,Tuesday,10,50.38,50,52
165,2,Tuesday,11,51.46,51.5,52
165,2,Tuesday,12,73.62,74,52
165,2,Tuesday,13,67.85,67,52
165,2,Tuesday,14,57.13,59,52
165,2,Tuesday,15,68.15,69.5,52
165,2,Tuesday,16,78.73,78.5,52
165,2,Tuesday,17,92.35,93.5,52
165,2,Tuesday,18,67.25,62,52
165,2,Tuesday,19,48.33,37.5,52
165,2,Tuesday,20,34.69,23.5,52
165,2,Tuesday,21,21.27,17.5,52
165,2,Tuesday,22,20.18,12,51
165,2,Tuesday,23,12.45,7,51
165,3,Wednesday,0,4.96,4,49
165,3,Wednesday,1,3.39,2,46
165,3,Wednesday,2,3.41,2,39
165,3,Wednesday,3,2.23,2,31
165,3,Wednesday,4,1.82,1,34
165,3,Wednesday,5,3.37,3,46
165,3,Wednesday,6,15.63,15.5,52
165,3,Wednesday,7,43.21,44.5,52
165,3,Wednesday,8,70.58,72,52
165,3,Wednesday,9,52.37,52.5,52
165,3,Wednesday,10,49.81,51,52
165,3,Wednesday,11,56.75,55.5,52
165,3,Wednesday,12,74.56,73.5,52
165,3,Wednesday,13,71.38,71,52
165,3,Wednesday,14,62.29,62.5,52
165,3,Wednesday,15,68.6,68,52
165,3,Wednesday,16,85.44,86,52
165,3,Wednesday,17,106.75,108,52
165,3,Wednesday,18,89.83,82.5,52
165,3,Wednesday,19,68.19,59.5,52
165,3,Wednesday,20,55.62,48.5,52
165,3,Wednesday,21,33.9,31.5,52
165,3,Wednesday,22,28.54,20,52
165,3,Wednesday,23,19.43,11,51
165,4,Thursday,0,8.71,5,45
165,4,Thursday,1,5.11,3,46
165,4,Thursday,2,2.91,2,35
165,4,Thursday,3,2.65,2,26
165,4,Thursday,4,1.82,1,38
165,4,Thursday,5,3.55,3,44
165,4,Thursday,6,13,13,52
165,4,Thursday,7,42.08,42,52
165,4,Thursday,8,75,79,52
165,4,Thursday,9,52.35,52.5,52
165,4,Thursday,10,52.35,51,52
165,4,Thursday,11,60.48,59.5,52
165,4,Thursday,12,78.04,72.5,52
165,4,Thursday,13,70.77,70.5,52
165,4,Thursday,14,61.73,60,52
165,4,Thursday,15,72.04,72,52
165,4,Thursday,16,83.1,87.5,52
165,4,Thursday,17,103.65,104,52
165,4,Thursday,18,93.02,81.5,52
165,4,Thursday,19,70.56,60.5,52
165,4,Thursday,20,54.44,48.5,52
165,4,Thursday,21,39.38,37.5,52
165,4,Thursday,22,40.46,25,52
165,4,Thursday,23,18.63,11,52
165,5,Friday,0,6.98,5,52
165,5,Friday,1,3.9,3,49
165,5,Friday,2,2.74,3,39
165,5,Friday,3,2.18,2,38
165,5,Friday,4,2.3,1.5,40
165,5,Friday,5,2.98,2,44
165,5,Friday,6,12.75,12,53
165,5,Friday,7,39.34,40,53
165,5,Friday,8,68.6,70,53
165,5,Friday,9,52.87,51,53
165,5,Friday,10,55.6,56,53
165,5,Friday,11,61.55,59,53
165,5,Friday,12,87.89,86,53
165,5,Friday,13,79.25,79,53
165,5,Friday,14,72.02,70,53
165,5,Friday,15,78.45,78,53
165,5,Friday,16,90.81,92,53
165,5,Friday,17,110.23,105,53
165,5,Friday,18,94.64,85,53
165,5,Friday,19,75.53,70,53
165,5,Friday,20,60.6,54,53
165,5,Friday,21,46.98,43,53
165,5,Friday,22,48.23,38,53
165,5,Friday,23,34.45,18,53
165,6,Saturday,0,9.94,7,52
165,6,Saturday,1,6.73,6,49
165,6,Saturday,2,5,3,48
165,6,Saturday,3,4.29,4,45
165,6,Saturday,4,4.07,3,42
165,6,Saturday,5,2.89,2,37
165,6,Saturday,6,8.82,8,50
165,6,Saturday,7,18.21,18,52
165,6,Saturday,8,34.37,33.5,52
165,6,Saturday,9,52.62,53,52
165,6,Saturday,10,68,66.5,52
165,6,Saturday,11,73.94,69.5,52
165,6,Saturday,12,86.88,75,52
165,6,Saturday,13,77.06,70.5,52
165,6,Saturday,14,69.69,68.5,52
165,6,Saturday,15,81.27,80.5,52
165,6,Saturday,16,82.83,80.5,52
165,6,Saturday,17,83.19,80,52
165,6,Saturday,18,81.71,70.5,52
165,6,Saturday,19,70.31,68.5,52
165,6,Saturday,20,50.38,48,52
165,6,Saturday,21,38.08,34.5,52
165,6,Saturday,22,42.38,24,52
165,6,Saturday,23,33.81,18.5,52
165,7,Sunday,0,11.88,10,52
165,7,Sunday,1,6.63,5,51
165,7,Sunday,2,4.44,4,50
165,7,Sunday,3,4.42,4,45
165,7,Sunday,4,2.92,2,50
165,7,Sunday,5,3.83,3,47
165,7,Sunday,6,8.08,7,52
165,7,Sunday,7,18.94,18,52
165,7,Sunday,8,25.79,26.5,52
165,7,Sunday,9,41.67,42.5,52
165,7,Sunday,10,58.1,55,52
165,7,Sunday,11,60.12,61,52
165,7,Sunday,12,61.5,62,52
165,7,Sunday,13,64.13,61,52
165,7,Sunday,14,63.87,60.5,52
165,7,Sunday,15,64.04,64,52
165,7,Sunday,16,74.71,72.5,52
165,7,Sunday,17,65.02,63.5,52
165,7,Sunday,18,58.88,62,52
165,7,Sunday,19,38.77,36,52
165,7,Sunday,20,29.6,21.5,52
165,7,Sunday,21,18.06,15,52
165,7,Sunday,22,14.27,11.5,52
165,7,Sunday,23,8.37,7,51
166,1,Monday,0,3.9,3,49
166,1,Monday,1,2.88,2,41
166,1,Monday,2,2.52,2,33
166,1,Monday,3,1.79,2,29
166,1,Monday,4,1.76,1,33
166,1,Monday,5,4.43,4,51
166,1,Monday,6,12.12,12,52
166,1,Monday,7,28.56,30.5,52
166,1,Monday,8,66.12,69,52
166,1,Monday,9,66.94,67.5,52
166,1,Monday,10,69.87,69,52
166,1,Monday,11,77.48,78,52
166,1,Monday,12,113.29,115.5,52
166,1,Monday,13,110.46,112.5,52
166,1,Monday,14,94.02,95,52
166,1,Monday,15,100.04,104.5,52
166,1,Monday,16,114.88,118,52
166,1,Monday,17,154.17,156,52
166,1,Monday,18,131.1,136,52
166,1,Monday,19,97.48,85.5,52
166,1,Monday,20,29.42,25.5,52
166,1,Monday,21,14.94,13,52
166,1,Monday,22,10.19,10,52
166,1,Monday,23,6.1,5,51
166,2,Tuesday,0,4.04,3,50
166,2,Tuesday,1,2.45,2,38
166,2,Tuesday,2,1.87,2,31
166,2,Tuesday,3,1.5,1,24
166,2,Tuesday,4,2.56,2,36
166,2,Tuesday,5,4.53,4,51
166,2,Tuesday,6,12.77,12,52
166,2,Tuesday,7,30.83,31,52
166,2,Tuesday,8,73.73,78,52
166,2,Tuesday,9,63,61,52
166,2,Tuesday,10,68.52,69.5,52
166,2,Tuesday,11,79.81,80,52
166,2,Tuesday,12,108.04,104.5,52
166,2,Tuesday,13,103.44,104.5,52
166,2,Tuesday,14,86.35,83.5,52
166,2,Tuesday,15,96.31,98.5,52
166,2,Tuesday,16,109.88,111,52
166,2,Tuesday,17,147.9,152.5,52
166,2,Tuesday,18,128.42,134,52
166,2,Tuesday,19,100.15,92.5,52
166,2,Tuesday,20,30.6,27,52
166,2,Tuesday,21,15.42,14,52
166,2,Tuesday,22,12.08,12,52
166,2,Tuesday,23,7.31,6,51
166,3,Wednesday,0,3.73,3,51
166,3,Wednesday,1,2.98,2,43
166,3,Wednesday,2,2.18,1,39
166,3,Wednesday,3,1.46,1,28
166,3,Wednesday,4,2.17,2,41
166,3,Wednesday,5,4.75,5,51
166,3,Wednesday,6,14.4,14,52
166,3,Wednesday,7,34.23,34,52
166,3,Wednesday,8,74.54,73,52
166,3,Wednesday,9,68.6,67,52
166,3,Wednesday,10,68.56,71,52
166,3,Wednesday,11,82.35,82.5,52
166,3,Wednesday,12,110.83,110.5,52
166,3,Wednesday,13,109.83,110,52
166,3,Wednesday,14,93.54,94.5,52
166,3,Wednesday,15,98.56,98,52
166,3,Wednesday,16,114.35,111.5,52
166,3,Wednesday,17,148.12,146,52
166,3,Wednesday,18,126.12,134.5,52
166,3,Wednesday,19,93.37,85,52
166,3,Wednesday,20,32.96,28.5,52
166,3,Wednesday,21,20.27,17,52
166,3,Wednesday,22,14.83,11.5,52
166,3,Wednesday,23,8.88,6,51
166,4,Thursday,0,7.13,4,52
166,4,Thursday,1,3.4,2,45
166,4,Thursday,2,2.9,2,31
166,4,Thursday,3,2.09,1,33
166,4,Thursday,4,2.14,2,36
166,4,Thursday,5,4.63,5,51
166,4,Thursday,6,11.87,11,52
166,4,Thursday,7,32.44,33,52
166,4,Thursday,8,71.13,73.5,52
166,4,Thursday,9,61.94,62.5,52
166,4,Thursday,10,66.92,65.5,52
166,4,Thursday,11,78.17,78.5,52
166,4,Thursday,12,105.46,105,52
166,4,Thursday,13,104.42,105,52
166,4,Thursday,14,86.48,89,52
166,4,Thursday,15,90.21,92.5,52
166,4,Thursday,16,106.19,111,52
166,4,Thursday,17,140.92,148,52
166,4,Thursday,18,119.21,119.5,52
166,4,Thursday,19,94.67,89,52
166,4,Thursday,20,34.33,30,52
166,4,Thursday,21,19.54,17.5,52
166,4,Thursday,22,16.73,13,52
166,4,Thursday,23,9.77,9,52
166,5,Friday,0,5.13,5,52
166,5,Friday,1,2.52,2,48
166,5,Friday,2,2.14,2,44
166,5,Friday,3,1.84,1,25
166,5,Friday,4,2,2,39
166,5,Friday,5,3.98,4,49
166,5,Friday,6,12.06,11,53
166,5,Friday,7,28.11,28,53
166,5,Friday,8,66.75,68,53
166,5,Friday,9,66.57,66,53
166,5,Friday,10,74.42,74,53
166,5,Friday,11,85.17,82,53
166,5,Friday,12,112,115,53
166,5,Friday,13,103.81,106,53
166,5,Friday,14,100.04,100,53
166,5,Friday,15,101.79,102,53
166,5,Friday,16,111.79,113,53
166,5,Friday,17,138.08,139,53
166,5,Friday,18,118.87,113,53
166,5,Friday,19,94.87,91,53
166,5,Friday,20,34.23,32,53
166,5,Friday,21,20.02,19,53
166,5,Friday,22,21.72,17,53
166,5,Friday,23,15.06,11,53
166,6,Saturday,0,7.12,6,52
166,6,Saturday,1,5.51,5,49
166,6,Saturday,2,3.17,3,46
166,6,Saturday,3,2.43,2,42
166,6,Saturday,4,2.18,2,39
166,6,Saturday,5,2.72,2.5,46
166,6,Saturday,6,7.33,7,52
166,6,Saturday,7,14.4,14,52
166,6,Saturday,8,40.98,41,52
166,6,Saturday,9,76.08,76,52
166,6,Saturday,10,92.73,92,52
166,6,Saturday,11,103.92,104.5,52
166,6,Saturday,12,110.77,108,52
166,6,Saturday,13,107.92,106.5,52
166,6,Saturday,14,107.27,105.5,52
166,6,Saturday,15,113.44,113.5,52
166,6,Saturday,16,120.48,118,52
166,6,Saturday,17,119.23,121.5,52
166,6,Saturday,18,116.79,109,52
166,6,Saturday,19,91.46,88,52
166,6,Saturday,20,31.79,27.5,52
166,6,Saturday,21,18.23,17,52
166,6,Saturday,22,23.94,16,52
166,6,Saturday,23,16.6,13,52
166,7,Sunday,0,8,7,52
166,7,Sunday,1,5.17,4,52
166,7,Sunday,2,4,3,48
166,7,Sunday,3,3.07,3,42
166,7,Sunday,4,2.91,3,45
166,7,Sunday,5,3.49,3,47
166,7,Sunday,6,7.17,6.5,52
166,7,Sunday,7,14.46,13,52
166,7,Sunday,8,32.31,33.5,52
166,7,Sunday,9,70.9,63.5,52
166,7,Sunday,10,86.25,88,52
166,7,Sunday,11,106.06,104,52
166,7,Sunday,12,115.19,113.5,52
166,7,Sunday,13,113.08,116.5,52
166,7,Sunday,14,118.5,116,52
166,7,Sunday,15,118.54,120,52
166,7,Sunday,16,130.52,129.5,52
166,7,Sunday,17,126.04,130,52
166,7,Sunday,18,125.02,124.5,52
166,7,Sunday,19,94.13,86.5,52
166,7,Sunday,20,25.67,25.5,52
166,7,Sunday,21,15.33,15,52
166,7,Sunday,22,12.13,10,52
166,7,Sunday,23,7.19,7,52
167,1,Monday,0,5.67,5,51
167,1,Monday,1,4.22,4,46
167,1,Monday,2,2.9,3,39
167,1,Monday,3,2.44,2,41
167,1,Monday,4,3.21,3,42
167,1,Monday,5,4.2,4,50
167,1,Monday,6,17.62,14,52
167,1,Monday,7,39.37,40,52
167,1,Monday,8,73.42,67.5,52
167,1,Monday,9,64.33,60.5,52
167,1,Monday,10,59.54,58,52
167,1,Monday,11,56.71,58.5,52
167,1,Monday,12,67.35,59,52
167,1,Monday,13,50.38,26.5,52
167,1,Monday,14,43.33,34,52
167,1,Monday,15,59.9,51.5,52
167,1,Monday,16,74.35,66.5,52
167,1,Monday,17,100.15,93,52
167,1,Monday,18,86.04,92.5,52
167,1,Monday,19,61.37,50.5,52
167,1,Monday,20,40.98,35,52
167,1,Monday,21,27.48,27.5,52
167,1,Monday,22,19.48,18,52
167,1,Monday,23,12.24,12,50
167,2,Tuesday,0,6.61,6,49
167,2,Tuesday,1,3.6,3,47
167,2,Tuesday,2,2.59,2,39
167,2,Tuesday,3,1.95,2,39
167,2,Tuesday,4,1.88,2,34
